NOMBDEP,NOMBPROV,NOMBDIST,ID,TXUBIGEO,TXREGION,TXPROVINCIA,TXDISTRITO
JUNIN,CONCEPCION,MARISCAL CASTILLA,704,110209,JUNIN,CONCEPCION,MARISCAL CASTILLA
JUNIN,CONCEPCION,MATAHUASI,789,110210,JUNIN,CONCEPCION,MATAHUASI
JUNIN,CONCEPCION,MITO,1202,110211,JUNIN,CONCEPCION,MITO
JUNIN,CONCEPCION,NUEVE DE JULIO,450,110212,JUNIN,CONCEPCION,NUEVE DE JULIO
JUNIN,CONCEPCION,ORCOTUNA,449,110213,JUNIN,CONCEPCION,ORCOTUNA
JUNIN,CONCEPCION,SAN JOSE DE QUERO,1250,110215,JUNIN,CONCEPCION,SAN JOSE DE QUERO
JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,582,110214,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA
JUNIN,HUANCAYO,CARHUACALLANGA,1216,110103,JUNIN,HUANCAYO,CARHUACALLANGA
JUNIN,HUANCAYO,CHACAPAMPA,1220,110106,JUNIN,HUANCAYO,CHACAPAMPA
JUNIN,HUANCAYO,CHICCHE,1115,110107,JUNIN,HUANCAYO,CHICCHE
JUNIN,HUANCAYO,CHILCA,1236,110108,JUNIN,HUANCAYO,CHILCA
JUNIN,HUANCAYO,CHONGOS ALTO,1222,110109,JUNIN,HUANCAYO,CHONGOS ALTO
JUNIN,HUANCAYO,CHUPURO,1045,110112,JUNIN,HUANCAYO,CHUPURO
JUNIN,HUANCAYO,COLCA,1119,110104,JUNIN,HUANCAYO,COLCA
JUNIN,HUANCAYO,CULLHUAS,1126,110105,JUNIN,HUANCAYO,CULLHUAS
JUNIN,HUANCAYO,EL TAMBO,787,110113,JUNIN,HUANCAYO,EL TAMBO
JUNIN,HUANCAYO,HUACRAPUQUIO,386,110114,JUNIN,HUANCAYO,HUACRAPUQUIO
JUNIN,HUANCAYO,HUALHUAS,448,110116,JUNIN,HUANCAYO,HUALHUAS
JUNIN,HUANCAYO,HUANCAN,551,110118,JUNIN,HUANCAYO,HUANCAN
JUNIN,HUANCAYO,HUANCAYO,1201,110101,JUNIN,HUANCAYO,HUANCAYO
JUNIN,HUANCAYO,HUASICANCHA,1219,110119,JUNIN,HUANCAYO,HUASICANCHA
JUNIN,HUANCAYO,HUAYUCACHI,1053,110120,JUNIN,HUANCAYO,HUAYUCACHI
JUNIN,HUANCAYO,INGENIO,1074,110121,JUNIN,HUANCAYO,INGENIO
JUNIN,HUANCAYO,PARIAHUANCA,1067,110122,JUNIN,HUANCAYO,PARIAHUANCA
JUNIN,HUANCAYO,PILCOMAYO,1246,110123,JUNIN,HUANCAYO,PILCOMAYO
JUNIN,HUANCAYO,PUCARA,1186,110124,JUNIN,HUANCAYO,PUCARA
JUNIN,HUANCAYO,QUICHUAY,1071,110125,JUNIN,HUANCAYO,QUICHUAY
JUNIN,HUANCAYO,QUILCAS,1066,110126,JUNIN,HUANCAYO,QUILCAS
JUNIN,HUANCAYO,SAÃ‘O,1032,110132,JUNIN,HUANCAYO,SAÑO
JUNIN,HUANCAYO,SAN AGUSTIN,447,110127,JUNIN,HUANCAYO,SAN AGUSTIN
JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN,416,110128,JUNIN,HUANCAYO,SAN JERONIMO DE TUNAN
JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,1316,110131,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA
JUNIN,HUANCAYO,SAPALLANGA,1237,110133,JUNIN,HUANCAYO,SAPALLANGA
JUNIN,HUANCAYO,SICAYA,1254,110134,JUNIN,HUANCAYO,SICAYA
JUNIN,HUANCAYO,VIQUES,1047,110136,JUNIN,HUANCAYO,VIQUES
JUNIN,JAUJA,ACOLLA,431,110302,JUNIN,JAUJA,ACOLLA
JUNIN,JAUJA,APATA,1275,110303,JUNIN,JAUJA,APATA
JUNIN,JAUJA,ATAURA,584,110304,JUNIN,JAUJA,ATAURA
JUNIN,JAUJA,CANCHAYLLO,1259,110305,JUNIN,JAUJA,CANCHAYLLO
JUNIN,JAUJA,CURICACA,1267,110331,JUNIN,JAUJA,CURICACA
JUNIN,JAUJA,EL MANTARO,1076,110306,JUNIN,JAUJA,EL MANTARO
JUNIN,JAUJA,HUAMALI,1258,110307,JUNIN,JAUJA,HUAMALI
JUNIN,JAUJA,HUARIPAMPA,1073,110308,JUNIN,JAUJA,HUARIPAMPA
JUNIN,JAUJA,HUERTAS,1260,110309,JUNIN,JAUJA,HUERTAS
JUNIN,JAUJA,JANJAILLO,1261,110310,JUNIN,JAUJA,JANJAILLO
JUNIN,JAUJA,JAUJA,825,110301,JUNIN,JAUJA,JAUJA
JUNIN,JAUJA,JULCAN,1263,110311,JUNIN,JAUJA,JULCAN
JUNIN,JAUJA,LEONOR ORDOÃ‘EZ,1064,110312,JUNIN,JAUJA,LEONOR ORDOÑEZ
JUNIN,JAUJA,LLOCLLAPAMPA,587,110313,JUNIN,JAUJA,LLOCLLAPAMPA
JUNIN,JAUJA,MARCO,1265,110314,JUNIN,JAUJA,MARCO
JUNIN,JAUJA,MASMA,1257,110315,JUNIN,JAUJA,MASMA
JUNIN,JAUJA,MASMA CHICCHE,1262,110332,JUNIN,JAUJA,MASMA CHICCHE
JUNIN,JAUJA,MOLINOS,1274,110316,JUNIN,JAUJA,MOLINOS
JUNIN,JAUJA,MONOBAMBA,1297,110317,JUNIN,JAUJA,MONOBAMBA
JUNIN,JAUJA,MUQUI,1068,110318,JUNIN,JAUJA,MUQUI
JUNIN,JAUJA,MUQUIYAUYO,1072,110319,JUNIN,JAUJA,MUQUIYAUYO
JUNIN,JAUJA,PACA,1324,110320,JUNIN,JAUJA,PACA
JUNIN,JAUJA,PACCHA,1065,110321,JUNIN,JAUJA,PACCHA
JUNIN,JAUJA,PANCAN,1266,110322,JUNIN,JAUJA,PANCAN
JUNIN,JAUJA,PARCO,1079,110323,JUNIN,JAUJA,PARCO
JUNIN,JAUJA,POMACANCHA,705,110324,JUNIN,JAUJA,POMACANCHA
JUNIN,JAUJA,RICRAN,1272,110325,JUNIN,JAUJA,RICRAN
JUNIN,JAUJA,SAN LORENZO,1075,110326,JUNIN,JAUJA,SAN LORENZO
JUNIN,JAUJA,SAN PEDRO DE CHUNAN,1317,110327,JUNIN,JAUJA,SAN PEDRO DE CHUNAN
JUNIN,JAUJA,SAUSA,1078,110333,JUNIN,JAUJA,SAUSA
JUNIN,JAUJA,SINCOS,786,110328,JUNIN,JAUJA,SINCOS
JUNIN,JAUJA,TUNAN MARCA,1321,110329,JUNIN,JAUJA,TUNAN MARCA
JUNIN,JAUJA,YAULI,1326,110330,JUNIN,JAUJA,YAULI
JUNIN,JAUJA,YAUYOS,586,110334,JUNIN,JAUJA,YAUYOS
JUNIN,JUNIN,CARHUAMAYO,727,110402,JUNIN,JUNIN,CARHUAMAYO
JUNIN,JUNIN,JUNIN,1083,110401,JUNIN,JUNIN,JUNIN
JUNIN,JUNIN,ONDORES,1084,110403,JUNIN,JUNIN,ONDORES
JUNIN,JUNIN,ULCUMAYO,717,110404,JUNIN,JUNIN,ULCUMAYO
JUNIN,SATIPO,COVIRIALI,1296,110702,JUNIN,SATIPO,COVIRIALI
JUNIN,SATIPO,LLAYLLA,1285,110703,JUNIN,SATIPO,LLAYLLA
JUNIN,SATIPO,MAZAMARI,476,110704,JUNIN,SATIPO,MAZAMARI
JUNIN,SATIPO,PAMPA HERMOSA,1295,110705,JUNIN,SATIPO,PAMPA HERMOSA
JUNIN,SATIPO,PANGOA,491,110706,JUNIN,SATIPO,PANGOA
JUNIN,SATIPO,RIO NEGRO,1081,110707,JUNIN,SATIPO,RIO NEGRO
JUNIN,SATIPO,RIO TAMBO,752,110708,JUNIN,SATIPO,RIO TAMBO
JUNIN,SATIPO,SATIPO,695,110701,JUNIN,SATIPO,SATIPO
JUNIN,TARMA,ACOBAMBA,1293,110502,JUNIN,TARMA,ACOBAMBA
JUNIN,TARMA,HUARICOLCA,1273,110503,JUNIN,TARMA,HUARICOLCA
JUNIN,TARMA,HUASAHUASI,1085,110504,JUNIN,TARMA,HUASAHUASI
JUNIN,TARMA,LA UNION,1289,110505,JUNIN,TARMA,LA UNION
JUNIN,TARMA,PALCA,470,110506,JUNIN,TARMA,PALCA
JUNIN,TARMA,PALCAMAYO,474,110507,JUNIN,TARMA,PALCAMAYO
JUNIN,TARMA,SAN PEDRO DE CAJAS,1082,110508,JUNIN,TARMA,SAN PEDRO DE CAJAS
JUNIN,TARMA,TAPO,1284,110509,JUNIN,TARMA,TAPO
JUNIN,TARMA,TARMA,1282,110501,JUNIN,TARMA,TARMA
JUNIN,YAULI,CHACAPALPA,1322,110602,JUNIN,YAULI,CHACAPALPA
JUNIN,YAULI,HUAY-HUAY,1323,110603,JUNIN,YAULI,HUAY HUAY
JUNIN,YAULI,LA OROYA,1270,110601,JUNIN,YAULI,LA OROYA
JUNIN,YAULI,MARCAPOMACOCHA,1023,110604,JUNIN,YAULI,MARCAPOMACOCHA
JUNIN,YAULI,MOROCOCHA,1279,110605,JUNIN,YAULI,MOROCOCHA
JUNIN,YAULI,PACCHA,1287,110606,JUNIN,YAULI,PACCHA
JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,482,110607,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN
JUNIN,YAULI,SANTA ROSA DE SACCO,707,110610,JUNIN,YAULI,SANTA ROSA DE SACCO
JUNIN,YAULI,SUITUCANCHA,1256,110608,JUNIN,YAULI,SUITUCANCHA
JUNIN,YAULI,YAULI,1328,110609,JUNIN,YAULI,YAULI
LA LIBERTAD,ASCOPE,ASCOPE,25,120801,LA LIBERTAD,ASCOPE,ASCOPE
LA LIBERTAD,ASCOPE,CASA GRANDE,27,120808,LA LIBERTAD,ASCOPE,CASA GRANDE
LA LIBERTAD,ASCOPE,CHICAMA,22,120802,LA LIBERTAD,ASCOPE,CHICAMA
LA LIBERTAD,ASCOPE,CHOCOPE,19,120803,LA LIBERTAD,ASCOPE,CHOCOPE
LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,18,120805,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO
LA LIBERTAD,ASCOPE,PAIJAN,20,120806,LA LIBERTAD,ASCOPE,PAIJAN
LA LIBERTAD,ASCOPE,RAZURI,23,120807,LA LIBERTAD,ASCOPE,RAZURI
LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,16,120804,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO
LA LIBERTAD,BOLIVAR,BAMBAMARCA,1441,120202,LA LIBERTAD,BOLIVAR,BAMBAMARCA
LA LIBERTAD,BOLIVAR,BOLIVAR,237,120201,LA LIBERTAD,BOLIVAR,BOLIVAR
LA LIBERTAD,BOLIVAR,CONDORMARCA,525,120203,LA LIBERTAD,BOLIVAR,CONDORMARCA
LA LIBERTAD,BOLIVAR,LONGOTEA,1355,120204,LA LIBERTAD,BOLIVAR,LONGOTEA
LA LIBERTAD,BOLIVAR,UCHUMARCA,1447,120206,LA LIBERTAD,BOLIVAR,UCHUMARCA
LA LIBERTAD,BOLIVAR,UCUNCHA,1372,120205,LA LIBERTAD,BOLIVAR,UCUNCHA
LA LIBERTAD,CHEPEN,CHEPEN,1368,120901,LA LIBERTAD,CHEPEN,CHEPEN
LA LIBERTAD,CHEPEN,PACANGA,1356,120902,LA LIBERTAD,CHEPEN,PACANGA
LA LIBERTAD,CHEPEN,PUEBLO NUEVO,238,120903,LA LIBERTAD,CHEPEN,PUEBLO NUEVO
LA LIBERTAD,GRAN CHIMU,CASCAS,26,121101,LA LIBERTAD,GRAN CHIMU,CASCAS
LA LIBERTAD,GRAN CHIMU,LUCMA,521,121102,LA LIBERTAD,GRAN CHIMU,LUCMA
LA LIBERTAD,GRAN CHIMU,MARMOT,24,121103,LA LIBERTAD,GRAN CHIMU,MARMOT
LA LIBERTAD,GRAN CHIMU,SAYAPULLO,522,121104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO
LA LIBERTAD,JULCAN,CALAMARCA,1400,121003,LA LIBERTAD,JULCAN,CALAMARCA
LA LIBERTAD,JULCAN,CARABAMBA,1513,121002,LA LIBERTAD,JULCAN,CARABAMBA
LA LIBERTAD,JULCAN,HUASO,1329,121004,LA LIBERTAD,JULCAN,HUASO
LA LIBERTAD,JULCAN,JULCAN,759,121001,LA LIBERTAD,JULCAN,JULCAN
LA LIBERTAD,OTUZCO,AGALLPAMPA,1519,120402,LA LIBERTAD,OTUZCO,AGALLPAMPA
LA LIBERTAD,OTUZCO,CHARAT,1524,120403,LA LIBERTAD,OTUZCO,CHARAT
LA LIBERTAD,OTUZCO,HUARANCHAL,1532,120404,LA LIBERTAD,OTUZCO,HUARANCHAL
LA LIBERTAD,OTUZCO,LA CUESTA,1520,120405,LA LIBERTAD,OTUZCO,LA CUESTA
LA LIBERTAD,OTUZCO,MACHE,758,120413,LA LIBERTAD,OTUZCO,MACHE
LA LIBERTAD,OTUZCO,OTUZCO,1525,120401,LA LIBERTAD,OTUZCO,OTUZCO
LA LIBERTAD,OTUZCO,PARANDAY,1518,120408,LA LIBERTAD,OTUZCO,PARANDAY
LA LIBERTAD,OTUZCO,SALPO,761,120409,LA LIBERTAD,OTUZCO,SALPO
LA LIBERTAD,OTUZCO,SINSICAP,21,120410,LA LIBERTAD,OTUZCO,SINSICAP
LA LIBERTAD,OTUZCO,USQUIL,1529,120411,LA LIBERTAD,OTUZCO,USQUIL
LA LIBERTAD,PACASMAYO,GUADALUPE,1389,120503,LA LIBERTAD,PACASMAYO,GUADALUPE
LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,1379,120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE
LA LIBERTAD,PACASMAYO,PACASMAYO,1375,120506,LA LIBERTAD,PACASMAYO,PACASMAYO
LA LIBERTAD,PACASMAYO,SAN JOSE,1380,120508,LA LIBERTAD,PACASMAYO,SAN JOSE
LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,29,120501,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC
LA LIBERTAD,PATAZ,BULDIBUYO,1392,120602,LA LIBERTAD,PATAZ,BULDIBUYO
LA LIBERTAD,PATAZ,CHILLIA,1395,120603,LA LIBERTAD,PATAZ,CHILLIA
LA LIBERTAD,PATAZ,HUANCASPATA,770,120605,LA LIBERTAD,PATAZ,HUANCASPATA
LA LIBERTAD,PATAZ,HUAYLILLAS,1403,120604,LA LIBERTAD,PATAZ,HUAYLILLAS
LA LIBERTAD,PATAZ,HUAYO,763,120606,LA LIBERTAD,PATAZ,HUAYO
LA LIBERTAD,PATAZ,ONGON,1402,120607,LA LIBERTAD,PATAZ,ONGON
LA LIBERTAD,PATAZ,PARCOY,1517,120608,LA LIBERTAD,PATAZ,PARCOY
LA LIBERTAD,PATAZ,PATAZ,1533,120609,LA LIBERTAD,PATAZ,PATAZ
LA LIBERTAD,PATAZ,PIAS,1523,120610,LA LIBERTAD,PATAZ,PIAS
LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,1475,120613,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS
LA LIBERTAD,PATAZ,TAURIJA,731,120611,LA LIBERTAD,PATAZ,TAURIJA
LA LIBERTAD,PATAZ,TAYABAMBA,732,120601,LA LIBERTAD,PATAZ,TAYABAMBA
LA LIBERTAD,PATAZ,URPAY,779,120612,LA LIBERTAD,PATAZ,URPAY
LA LIBERTAD,SANCHEZ CARRION,CHUGAY,1531,120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY
LA LIBERTAD,SANCHEZ CARRION,COCHORCO,1527,120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO
LA LIBERTAD,SANCHEZ CARRION,CURGOS,1522,120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS
LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,1526,120301,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO
LA LIBERTAD,SANCHEZ CARRION,MARCABAL,1359,120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL
LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,1530,120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN
LA LIBERTAD,SANCHEZ CARRION,SARIN,1521,120307,LA LIBERTAD,SANCHEZ CARRION,SARIN
LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,523,120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA
LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,1393,120708,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA
LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,1515,120702,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,1397,120703,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA
LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,1408,120704,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA
LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,1516,120705,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA
LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,781,120706,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA
LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,1406,120701,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO
LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,762,120707,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA
LA LIBERTAD,TRUJILLO,EL PORVENIR,1401,120110,LA LIBERTAD,TRUJILLO,EL PORVENIR
LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1409,120112,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA
LA LIBERTAD,TRUJILLO,HUANCHACO,15,120102,LA LIBERTAD,TRUJILLO,HUANCHACO
LA LIBERTAD,TRUJILLO,LA ESPERANZA,1398,120111,LA LIBERTAD,TRUJILLO,LA ESPERANZA
LA LIBERTAD,TRUJILLO,LAREDO,760,120103,LA LIBERTAD,TRUJILLO,LAREDO
LA LIBERTAD,TRUJILLO,MOCHE,1332,120104,LA LIBERTAD,TRUJILLO,MOCHE
LA LIBERTAD,TRUJILLO,POROTO,1514,120109,LA LIBERTAD,TRUJILLO,POROTO
LA LIBERTAD,TRUJILLO,SALAVERRY,733,120105,LA LIBERTAD,TRUJILLO,SALAVERRY
LA LIBERTAD,TRUJILLO,SIMBAL,17,120106,LA LIBERTAD,TRUJILLO,SIMBAL
LA LIBERTAD,TRUJILLO,TRUJILLO,1407,120101,LA LIBERTAD,TRUJILLO,TRUJILLO
LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,1404,120107,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA
LA LIBERTAD,VIRU,CHAO,772,121202,LA LIBERTAD,VIRU,CHAO
LA LIBERTAD,VIRU,GUADALUPITO,1505,121203,LA LIBERTAD,VIRU,GUADALUPITO
LA LIBERTAD,VIRU,VIRU,1331,121201,LA LIBERTAD,VIRU,VIRU
LAMBAYEQUE,CHICLAYO,CAYALTI,1543,130116,LAMBAYEQUE,CHICLAYO,CAYALTI
LAMBAYEQUE,CHICLAYO,CHICLAYO,1555,130101,LAMBAYEQUE,CHICLAYO,CHICLAYO
LAMBAYEQUE,CHICLAYO,CHONGOYAPE,1567,130102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE
LAMBAYEQUE,CHICLAYO,ETEN,1423,130103,LAMBAYEQUE,CHICLAYO,ETEN
LAMBAYEQUE,CHICLAYO,ETEN PUERTO,242,130104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO
LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,648,130112,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ
LAMBAYEQUE,CHICLAYO,LA VICTORIA,1551,130115,LAMBAYEQUE,CHICLAYO,LA VICTORIA
LAMBAYEQUE,CHICLAYO,LAGUNAS,1334,130105,LAMBAYEQUE,CHICLAYO,LAGUNAS
LAMBAYEQUE,CHICLAYO,MONSEFU,1546,130106,LAMBAYEQUE,CHICLAYO,MONSEFU
LAMBAYEQUE,CHICLAYO,NUEVA ARICA,1537,130107,LAMBAYEQUE,CHICLAYO,NUEVA ARICA
LAMBAYEQUE,CHICLAYO,OYOTUN,318,130108,LAMBAYEQUE,CHICLAYO,OYOTUN
LAMBAYEQUE,CHICLAYO,PATAPO,1576,130117,LAMBAYEQUE,CHICLAYO,PATAPO
LAMBAYEQUE,CHICLAYO,PICSI,314,130109,LAMBAYEQUE,CHICLAYO,PICSI
LAMBAYEQUE,CHICLAYO,PIMENTEL,645,130110,LAMBAYEQUE,CHICLAYO,PIMENTEL
LAMBAYEQUE,CHICLAYO,POMALCA,1557,130118,LAMBAYEQUE,CHICLAYO,POMALCA
LAMBAYEQUE,CHICLAYO,PUCALA,1554,130119,LAMBAYEQUE,CHICLAYO,PUCALA
LAMBAYEQUE,CHICLAYO,REQUE,1547,130111,LAMBAYEQUE,CHICLAYO,REQUE
LAMBAYEQUE,CHICLAYO,SAÃ‘A,1552,130114,LAMBAYEQUE,CHICLAYO,SAÑA
LAMBAYEQUE,CHICLAYO,SANTA ROSA,1541,130113,LAMBAYEQUE,CHICLAYO,SANTA ROSA
LAMBAYEQUE,CHICLAYO,TUMAN,315,130120,LAMBAYEQUE,CHICLAYO,TUMAN
LAMBAYEQUE,FERREÃ‘AFE,CAÃ‘ARIS,610,130203,LAMBAYEQUE,FERREÑAFE,CAÑARIS
LAMBAYEQUE,FERREÃ‘AFE,FERREÃ‘AFE,1652,130201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE
LAMBAYEQUE,FERREÃ‘AFE,INCAHUASI,1586,130202,LAMBAYEQUE,FERREÑAFE,INCAHUASI
LAMBAYEQUE,FERREÃ‘AFE,MANUEL ANTONIO MESONES MURO,1655,130206,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO
LAMBAYEQUE,FERREÃ‘AFE,PITIPO,339,130204,LAMBAYEQUE,FERREÑAFE,PITIPO
LAMBAYEQUE,FERREÃ‘AFE,PUEBLO NUEVO,1645,130205,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO
LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,1613,130302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE
LAMBAYEQUE,LAMBAYEQUE,ILLIMO,1666,130303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO
LAMBAYEQUE,LAMBAYEQUE,JAYANCA,1610,130304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA
LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,406,130301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE
LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,1660,130305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI
LAMBAYEQUE,LAMBAYEQUE,MORROPE,338,130306,LAMBAYEQUE,LAMBAYEQUE,MORROPE
LAMBAYEQUE,LAMBAYEQUE,MOTUPE,605,130307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE
LAMBAYEQUE,LAMBAYEQUE,OLMOS,1750,130308,LAMBAYEQUE,LAMBAYEQUE,OLMOS
LAMBAYEQUE,LAMBAYEQUE,PACORA,564,130309,LAMBAYEQUE,LAMBAYEQUE,PACORA
LAMBAYEQUE,LAMBAYEQUE,SALAS,819,130310,LAMBAYEQUE,LAMBAYEQUE,SALAS
LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,1558,130311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE
LAMBAYEQUE,LAMBAYEQUE,TUCUME,1572,130312,LAMBAYEQUE,LAMBAYEQUE,TUCUME
LIMA,BARRANCA,BARRANCA,739,140901,LIMA,BARRANCA,BARRANCA
LIMA,BARRANCA,PARAMONGA,745,140902,LIMA,BARRANCA,PARAMONGA
LIMA,BARRANCA,PATIVILCA,743,140903,LIMA,BARRANCA,PATIVILCA
LIMA,BARRANCA,SUPE,738,140904,LIMA,BARRANCA,SUPE
LIMA,BARRANCA,SUPE PUERTO,737,140905,LIMA,BARRANCA,SUPE PUERTO
LIMA,CAJATAMBO,CAJATAMBO,1454,140201,LIMA,CAJATAMBO,CAJATAMBO
LIMA,CAJATAMBO,COPA,1457,140205,LIMA,CAJATAMBO,COPA
LIMA,CAJATAMBO,GORGOR,755,140206,LIMA,CAJATAMBO,GORGOR
LIMA,CAJATAMBO,HUANCAPON,333,140207,LIMA,CAJATAMBO,HUANCAPON
LIMA,CAJATAMBO,MANAS,756,140208,LIMA,CAJATAMBO,MANAS
LIMA,CANTA,ARAHUAY,1327,140302,LIMA,CANTA,ARAHUAY
LIMA,CANTA,CANTA,1278,140301,LIMA,CANTA,CANTA
LIMA,CANTA,HUAMANTANGA,1277,140303,LIMA,CANTA,HUAMANTANGA
LIMA,CANTA,HUAROS,1292,140304,LIMA,CANTA,HUAROS
LIMA,CANTA,LACHAQUI,706,140305,LIMA,CANTA,LACHAQUI
LIMA,CANTA,SAN BUENAVENTURA,1286,140306,LIMA,CANTA,SAN BUENAVENTURA
LIMA,CANTA,SANTA ROSA DE QUIVES,701,140307,LIMA,CANTA,SANTA ROSA DE QUIVES
LIMA,CAÑETE,ASIA,1000,140416,LIMA,CAÑETE,ASIA
LIMA,CAÑETE,CALANGO,1218,140402,LIMA,CAÑETE,CALANGO
LIMA,CAÑETE,CERRO AZUL,423,140403,LIMA,CAÑETE,CERRO AZUL
LIMA,CAÑETE,CHILCA,1228,140405,LIMA,CAÑETE,CHILCA
LIMA,CAÑETE,COAYLLO,1206,140404,LIMA,CAÑETE,COAYLLO
LIMA,CAÑETE,IMPERIAL,1109,140406,LIMA,CAÑETE,IMPERIAL
LIMA,CAÑETE,LUNAHUANA,419,140407,LIMA,CAÑETE,LUNAHUANA
LIMA,CAÑETE,MALA,1010,140408,LIMA,CAÑETE,MALA
LIMA,CAÑETE,NUEVO IMPERIAL,380,140409,LIMA,CAÑETE,NUEVO IMPERIAL
LIMA,CAÑETE,PACARAN,381,140410,LIMA,CAÑETE,PACARAN
LIMA,CAÑETE,QUILMANA,428,140411,LIMA,CAÑETE,QUILMANA
LIMA,CAÑETE,SAN ANTONIO,1012,140412,LIMA,CAÑETE,SAN ANTONIO
LIMA,CAÑETE,SAN LUIS,1104,140413,LIMA,CAÑETE,SAN LUIS
LIMA,CAÑETE,SAN VICENTE DE CAÃ‘ETE,1197,140401,LIMA,CAÑETE,SAN VICENTE DE CAÑETE
LIMA,CAÑETE,SANTA CRUZ DE FLORES,539,140414,LIMA,CAÑETE,SANTA CRUZ DE FLORES
LIMA,CAÑETE,ZUÃ‘IGA,424,140415,LIMA,CAÑETE,ZUÑIGA
LIMA,HUARAL,ATAVILLOS ALTO,471,140802,LIMA,HUARAL,ATAVILLOS ALTO
LIMA,HUARAL,ATAVILLOS BAJO,1294,140803,LIMA,HUARAL,ATAVILLOS BAJO
LIMA,HUARAL,AUCALLAMA,1283,140804,LIMA,HUARAL,AUCALLAMA
LIMA,HUARAL,CHANCAY,1280,140805,LIMA,HUARAL,CHANCAY
LIMA,HUARAL,HUARAL,1022,140801,LIMA,HUARAL,HUARAL
LIMA,HUARAL,IHUARI,479,140806,LIMA,HUARAL,IHUARI
LIMA,HUARAL,LAMPIAN,477,140807,LIMA,HUARAL,LAMPIAN
